indicator_code,country_iso3,who_region,year,dim1_type,dim1,value_numeric,value_low,value_high,value_display,last_updated
cpmt,COM,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_COMDHS199603,18.82911,15.88314,22.17743,18.8 [15.9-22.2],2022-05-26T14:18:10+02:00
cpmt,SEN,AFR,2016,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,32.78913,29.00684,36.8089,32.8 [29.0-36.8],2022-05-26T11:23:57+02:00
cpmt,MDG,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_MDGMICS201801,47.8546,42.09648,53.6703,47.9 [42.1-53.7],2022-05-26T14:32:33+02:00
cpmt,COG,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_COGDHS201106,38.13009,31.98227,44.68333,38.1 [32.0-44.7],2022-05-26T14:18:17+02:00
cpmt,CPV,AFR,1998,DHSMICSGEOREGION,DHSMICSGEOREGION_CPVRHS199805,36.07723,30.25065,42.34474,36.1 [30.3-42.3],2022-05-26T14:15:03+02:00
cpmt,NGA,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,3.33776,2.60402,4.26918,3.3 [2.6-4.3],2022-05-26T12:23:34+02:00
cpmt,TZA,AFR,2015,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,19.53781,15.58735,24.20243,19.5 [15.6-24.2],2022-05-26T12:36:59+02:00
cpmt,TZA,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS201009,38.0388,31.75401,44.75181,38.0 [31.8-44.8],2022-05-26T14:51:35+02:00
cpmt,ZMB,AFR,2001,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,23.1623,20.12624,26.50438,23.2 [20.1-26.5],2022-05-26T11:26:13+02:00
cpmt,NAM,AFR,2000,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,25.59807,18.28355,34.59983,25.6 [18.3-34.6],2022-05-26T12:20:56+02:00
cpmt,COD,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,14.48264,11.09616,18.68542,14.5 [11.1-18.7],2022-05-26T12:05:32+02:00
cpmt,SLE,AFR,2005,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,2.81786,1.74129,4.52935,2.8 [1.7-4.5],2022-05-26T12:31:18+02:00
cpmt,NGA,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_NGADHS201806,35.14408,32.15225,38.25733,35.1 [32.2-38.3],2022-05-26T14:38:18+02:00
cpmt,MLI,AFR,2001,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,5.90059,5.14572,6.7583,5.9 [5.1-6.8],2022-05-26T11:20:45+02:00
cpmt,TZA,AFR,1999,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS199902,31.50764,21.10786,44.16302,31.5 [21.1-44.2],2022-05-26T14:51:06+02:00
cpmt,GHA,AFR,1998,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS199808,9.99401,6.48351,15.09839,10.0 [6.5-15.1],2022-05-26T14:23:32+02:00
cpmt,NGA,AFR,2013,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,1.65791,1.22084,2.24789,1.7 [1.2-2.2],2022-05-26T12:59:57+02:00
cpmt,NGA,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201120,3.74241,2.29026,6.0582,3.7 [2.3-6.1],2022-05-26T14:37:37+02:00
cpmt,ZWE,AFR,2009,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEMICS200903,69.78918,66.65543,72.74882,69.8 [66.7-72.7],2022-05-26T14:53:52+02:00
cpmt,GIN,AFR,2005,DHSMICSGEOREGION,DHSMICSGEOREGION_GINDHS200506,1.3057,0.76309,2.22549,1.3 [0.8-2.2],2022-05-26T14:24:37+02:00
cpmt,ETH,AFR,2000,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,4.83559,3.56615,6.52631,4.8 [3.6-6.5],2022-05-26T12:51:31+02:00
cpmt,ZWE,AFR,2015,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,64.32443,61.99048,66.59229,64.3 [62.0-66.6],2022-05-26T11:41:04+02:00
cpmt,SSD,AFR,2010,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,4.87901,3.73162,6.3559,4.9 [3.7-6.4],2022-05-26T11:39:38+02:00
cpmt,TCD,AFR,2014,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,4.34393,3.20044,5.87119,4.3 [3.2-5.9],2022-05-26T12:48:41+02:00
cpmt,BFA,AFR,2010,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,26.97502,24.23836,29.89873,27.0 [24.2-29.9],2022-05-26T11:15:09+02:00
cpmt,ZWE,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEMICS201403,69.32402,66.04849,72.41552,69.3 [66.0-72.4],2022-05-26T14:54:04+02:00
cpmt,COG,AFR,2005,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,47.27551,44.56736,49.99979,47.3 [44.6-50.0],2022-05-26T11:16:12+02:00
cpmt,MDG,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,41.6646,37.17349,46.29845,41.7 [37.2-46.3],2022-05-26T12:17:29+02:00
cpmt,STP,AFR,2019,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,49.2545,45.98212,52.53328,49.3 [46.0-52.5],2022-05-26T11:39:09+02:00
cpmt,CIV,AFR,1998,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,37.97704,32.42501,43.86265,38.0 [32.4-43.9],2022-05-26T12:49:48+02:00
cpmt,GHA,AFR,1993,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS199309,6.61765,2.41356,16.87812,6.6 [2.4-16.9],2022-05-26T14:23:26+02:00
cpmt,MWI,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_MWIMICS201306,60.69846,57.03936,64.24128,60.7 [57.0-64.2],2022-05-26T14:32:54+02:00
cpmt,SSD,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,3.91937,2.45343,6.2055,3.9 [2.5-6.2],2022-05-26T12:32:13+02:00
cpmt,TCD,AFR,1996,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,24.32726,19.52805,29.86815,24.3 [19.5-29.9],2022-05-26T11:15:51+02:00
cpmt,SLE,AFR,2017,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,17.18056,15.57306,18.91681,17.2 [15.6-18.9],2022-05-26T13:03:59+02:00
cpmt,RWA,AFR,2019,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,64.82179,61.24235,68.24208,64.8 [61.2-68.2],2022-05-26T12:29:04+02:00
cpmt,MLI,AFR,2018,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,17.16153,14.80637,19.80424,17.2 [14.8-19.8],2022-05-26T12:57:38+02:00
cpmt,NER,AFR,2012,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,11.29404,9.95835,12.78344,11.3 [10.0-12.8],2022-05-26T11:37:55+02:00
cpmt,TZA,AFR,2010,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,22.00262,19.19284,25.09599,22.0 [19.2-25.1],2022-05-26T11:25:48+02:00
cpmt,STP,AFR,2019,AGEGROUP,AGEGROUP_YEARS15-19,45.23503,34.14244,56.82206,45.2 [34.1-56.8],2022-05-26T11:06:02+02:00
cpmt,CIV,AFR,1998,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,7.67778,6.14714,9.55078,7.7 [6.1-9.6],2022-05-26T11:16:32+02:00
cpmt,CIV,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,9.62747,6.79009,13.47904,9.6 [6.8-13.5],2022-05-26T12:05:09+02:00
cpmt,CPV,AFR,1998,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,31.4514,26.99582,36.27694,31.5 [27.0-36.3],2022-05-26T12:47:47+02:00
cpmt,RWA,AFR,2000,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,13.00469,10.65873,15.77581,13.0 [10.7-15.8],2022-05-26T13:02:28+02:00
cpmt,CAF,AFR,1994,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,10.12335,8.14974,12.5098,10.1 [8.1-12.5],2022-05-26T12:48:19+02:00
cpmt,GHA,AFR,1998,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,30.39299,27.279,33.69773,30.4 [27.3-33.7],2022-05-26T11:35:02+02:00
cpmt,STP,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_STPMICS201905,46.48275,40.91031,52.1444,46.5 [40.9-52.1],2022-05-26T14:45:31+02:00
cpmt,UGA,AFR,2016,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,39.72746,37.33141,42.1738,39.7 [37.3-42.2],2022-05-26T13:06:22+02:00
cpmt,TZA,AFR,2010,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,30.54793,28.45932,32.71972,30.5 [28.5-32.7],2022-05-26T11:40:34+02:00
cpmt,ETH,AFR,2019,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,16.77371,12.43386,22.24354,16.8 [12.4-22.2],2022-05-26T12:08:31+02:00
cpmt,MRT,AFR,2007,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,1.47435,0.76568,2.82029,1.5 [0.8-2.8],2022-05-26T12:19:15+02:00
cpmt,ZWE,AFR,2009,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,64.22714,61.26263,67.08667,64.2 [61.3-67.1],2022-05-26T13:07:57+02:00
cpmt,TCD,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS199611,6.89943,5.82081,8.16059,6.9 [5.8-8.2],2022-05-26T14:17:05+02:00
cpmt,SSD,AFR,2010,DHSMICSGEOREGION,DHSMICSGEOREGION_SSDMICS201004,1.35712,0.62111,2.93948,1.4 [0.6-2.9],2022-05-26T14:47:24+02:00
cpmt,ZWE,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEDHS201503,69.94705,64.125,75.18982,69.9 [64.1-75.2],2022-05-26T14:54:10+02:00
cpmt,MWI,AFR,2013,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,58.5256,56.27646,60.73977,58.5 [56.3-60.7],2022-05-26T12:57:02+02:00
cpmt,MWI,AFR,2013,DHSMICSGEOREGION,DHSMICSGEOREGION_MWIMICS201313,64.57778,60.43659,68.51135,64.6 [60.4-68.5],2022-05-26T14:32:54+02:00
cpmt,MWI,AFR,2000,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,45.05987,39.27897,50.9773,45.1 [39.3-51.0],2022-05-26T11:20:28+02:00
cpmt,NGA,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201135,5.11464,3.63895,7.14438,5.1 [3.6-7.1],2022-05-26T14:37:37+02:00
cpmt,MDG,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_MDGDHS200822,33.08299,25.64888,41.47001,33.1 [25.6-41.5],2022-05-26T14:32:21+02:00
cpmt,SWZ,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,40.6811,31.78084,50.23833,40.7 [31.8-50.2],2022-05-26T12:07:51+02:00
cpmt,BDI,AFR,2005,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,28.43885,21.88777,36.04587,28.4 [21.9-36.0],2022-05-26T11:15:11+02:00
cpmt,TGO,AFR,2017,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,28.30909,25.72856,31.04028,28.3 [25.7-31.0],2022-05-26T11:25:00+02:00
cpmt,SEN,AFR,2012,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,8.69888,6.4594,11.61836,8.7 [6.5-11.6],2022-05-26T12:30:04+02:00
cpmt,CMR,AFR,2011,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,21.58843,19.44097,23.90273,21.6 [19.4-23.9],2022-05-26T11:15:38+02:00
cpmt,MWI,AFR,2013,AGEGROUP,AGEGROUP_YEARS20-49,60.16487,58.89703,61.41923,60.2 [58.9-61.4],2022-05-26T11:03:49+02:00
cpmt,COD,AFR,2017,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,23.71621,19.3696,28.69114,23.7 [19.4-28.7],2022-05-26T11:16:46+02:00
cpmt,CIV,AFR,2016,DHSMICSGEOREGION,DHSMICSGEOREGION_CIVMICS201602,15.3465,11.83474,19.66787,15.3 [11.8-19.7],2022-05-26T14:19:16+02:00
cpmt,KEN,AFR,1998,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,62.17545,56.53623,67.50356,62.2 [56.5-67.5],2022-05-26T12:15:17+02:00
cpmt,MDG,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,43.44891,39.75204,47.22013,43.4 [39.8-47.2],2022-05-26T12:17:29+02:00
cpmt,ZWE,AFR,2005,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEDHS200509,71.86041,68.50266,74.9909,71.9 [68.5-75.0],2022-05-26T14:53:46+02:00
cpmt,GHA,AFR,2006,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,13.32053,10.93789,16.1282,13.3 [10.9-16.1],2022-05-26T12:52:23+02:00
cpmt,GHA,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,22.32534,17.93105,27.4365,22.3 [17.9-27.4],2022-05-26T12:09:49+02:00
cpmt,LSO,AFR,2009,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,58.33465,54.2102,62.34564,58.3 [54.2-62.3],2022-05-26T11:36:32+02:00
cpmt,SLE,AFR,2013,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,12.7938,10.9083,14.95051,12.8 [10.9-15.0],2022-05-26T13:03:55+02:00
cpmt,TGO,AFR,2006,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,17.18585,13.99852,20.92235,17.2 [14.0-20.9],2022-05-26T13:05:12+02:00
cpmt,ZWE,AFR,2014,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,66.03907,63.3805,68.60024,66.0 [63.4-68.6],2022-05-26T13:08:04+02:00
cpmt,SEN,AFR,2018,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,15.5208,12.98748,18.44353,15.5 [13.0-18.4],2022-05-26T13:03:26+02:00
cpmt,MRT,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_MRTMICS201507,19.38054,12.51196,28.77935,19.4 [12.5-28.8],2022-05-26T14:34:11+02:00
cpmt,ZAF,AFR,1998,DHSMICSGEOREGION,DHSMICSGEOREGION_ZAFDHS199807,59.80476,55.45461,64.00583,59.8 [55.5-64.0],2022-05-26T14:47:13+02:00
cpmt,ZWE,AFR,2009,DHSMICSGEOREGION,DHSMICSGEOREGION_ZWEMICS200906,50.57683,44.89292,56.24587,50.6 [44.9-56.2],2022-05-26T14:53:52+02:00
cpmt,ZMB,AFR,2007,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,57.33245,52.59587,61.93826,57.3 [52.6-61.9],2022-05-26T12:38:26+02:00
cpmt,MWI,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,41.44301,38.5367,44.41013,41.4 [38.5-44.4],2022-05-26T12:17:47+02:00
cpmt,MOZ,AFR,2008,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,11.97265,9.76601,14.59724,12.0 [9.8-14.6],2022-05-26T11:21:22+02:00
cpmt,TCD,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,4.64782,3.20059,6.70414,4.6 [3.2-6.7],2022-05-26T12:03:08+02:00
cpmt,ZMB,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_ZMBDHS199604,10.88423,7.32095,15.88459,10.9 [7.3-15.9],2022-05-26T14:53:06+02:00
cpmt,MDG,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_MDGMICS201806,46.79205,40.43223,53.25784,46.8 [40.4-53.3],2022-05-26T14:32:33+02:00
cpmt,ETH,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_ETHDHS201106,27.02856,21.99937,32.7251,27.0 [22.0-32.7],2022-05-26T14:22:24+02:00
cpmt,SWZ,AFR,2010,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,62.50167,59.44607,65.46081,62.5 [59.4-65.5],2022-05-26T11:34:41+02:00
cpmt,ETH,AFR,2011,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,23.95813,19.63445,28.89165,24.0 [19.6-28.9],2022-05-26T12:08:19+02:00
cpmt,COM,AFR,1996,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,25.67237,21.28949,30.6067,25.7 [21.3-30.6],2022-05-26T11:33:50+02:00
cpmt,ETH,AFR,2011,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,24.35049,20.77605,28.32007,24.4 [20.8-28.3],2022-05-26T12:51:37+02:00
cpmt,GIN,AFR,2005,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,6.188,4.76847,7.99464,6.2 [4.8-8.0],2022-05-26T12:52:58+02:00
cpmt,GIN,AFR,1999,DHSMICSGEOREGION,DHSMICSGEOREGION_GINDHS199905,13.14879,10.24355,16.72447,13.1 [10.2-16.7],2022-05-26T14:24:33+02:00
cpmt,ETH,AFR,2019,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,43.95121,38.72076,49.31957,44.0 [38.7-49.3],2022-05-26T12:51:43+02:00
cpmt,SEN,AFR,2017,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201708,21.22409,17.7727,25.1408,21.2 [17.8-25.1],2022-05-26T14:46:25+02:00
cpmt,AGO,AFR,2015,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,1.32731,0.7826,2.24261,1.3 [0.8-2.2],2022-05-26T12:45:19+02:00
cpmt,TCD,AFR,2004,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,11.15793,8.55323,14.43066,11.2 [8.6-14.4],2022-05-26T12:48:35+02:00
cpmt,LBR,AFR,2013,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,13.50219,11.25969,16.11023,13.5 [11.3-16.1],2022-05-26T12:56:29+02:00
cpmt,BFA,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,6.59928,5.25264,8.26106,6.6 [5.3-8.3],2022-05-26T12:00:58+02:00
cpmt,MWI,AFR,2019,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,65.44154,61.61359,69.07932,65.4 [61.6-69.1],2022-05-26T12:18:12+02:00
cpmt,LBR,AFR,2019,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,29.91951,26.42319,33.66677,29.9 [26.4-33.7],2022-05-26T11:20:20+02:00
cpmt,MOZ,AFR,2015,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,19.46572,15.19651,24.58656,19.5 [15.2-24.6],2022-05-26T12:20:44+02:00
cpmt,NGA,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201106,9.33767,6.95669,12.42474,9.3 [7.0-12.4],2022-05-26T14:37:37+02:00
cpmt,KEN,AFR,2003,AGEGROUP,AGEGROUP_YEARS20-49,40.97964,38.71078,43.28757,41.0 [38.7-43.3],2022-05-26T11:03:15+02:00
cpmt,SEN,AFR,2016,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,33.21776,27.23917,39.79094,33.2 [27.2-39.8],2022-05-26T12:30:25+02:00
cpmt,TGO,AFR,2017,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,20.39669,16.4394,25.02132,20.4 [16.4-25.0],2022-05-26T12:34:17+02:00
cpmt,NGA,AFR,2011,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS201109,19.55442,15.06063,24.99451,19.6 [15.1-25.0],2022-05-26T14:37:37+02:00
cpmt,MWI,AFR,2006,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,36.5085,34.31198,38.76267,36.5 [34.3-38.8],2022-05-26T11:20:32+02:00
cpmt,NAM,AFR,2013,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,58.51006,52.87345,63.93238,58.5 [52.9-63.9],2022-05-26T12:21:08+02:00
cpmt,DZA,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_DZAMICS201802,52.04914,49.65677,54.43214,52.0 [49.7-54.4],2022-05-26T14:10:52+02:00
cpmt,SLE,AFR,2005,AGEGROUP,AGEGROUP_YEARS15-19,1.9762,0.97649,3.95849,2.0 [1.0-4.0],2022-05-26T11:06:21+02:00
cpmt,BFA,AFR,1998,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,11.54552,8.43277,15.61136,11.5 [8.4-15.6],2022-05-26T12:47:26+02:00
cpmt,NAM,AFR,2013,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,61.06021,58.12206,63.92018,61.1 [58.1-63.9],2022-05-26T11:37:35+02:00
cpmt,GNB,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,15.95383,12.73977,19.79482,16.0 [12.7-19.8],2022-05-26T12:11:25+02:00
cpmt,MLI,AFR,2001,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,4.74784,3.4665,6.47106,4.7 [3.5-6.5],2022-05-26T12:18:38+02:00
cpmt,SEN,AFR,1997,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,6.19147,4.32405,8.79128,6.2 [4.3-8.8],2022-05-26T12:29:44+02:00
cpmt,SEN,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201508,22.35832,16.8931,28.97519,22.4 [16.9-29.0],2022-05-26T14:46:09+02:00
cpmt,GHA,AFR,2008,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,12.10408,8.40112,17.13391,12.1 [8.4-17.1],2022-05-26T12:09:55+02:00
cpmt,TCD,AFR,2004,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,18.32853,15.29269,21.81185,18.3 [15.3-21.8],2022-05-26T12:02:58+02:00
cpmt,ETH,AFR,2016,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,49.43178,45.90182,52.96741,49.4 [45.9-53.0],2022-05-26T12:51:40+02:00
cpmt,SEN,AFR,2017,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,24.37412,21.23761,27.8103,24.4 [21.2-27.8],2022-05-26T12:30:31+02:00
cpmt,MWI,AFR,2010,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,46.29915,42.88769,49.74561,46.3 [42.9-49.7],2022-05-26T12:17:53+02:00
cpmt,GHA,AFR,2008,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS200806,27.0381,22.82463,31.7098,27.0 [22.8-31.7],2022-05-26T14:23:49+02:00
cpmt,RWA,AFR,2019,AGEGROUP,AGEGROUP_YEARS15-19,52.71143,39.95121,65.12699,52.7 [40.0-65.1],2022-05-26T11:05:56+02:00
cpmt,COG,AFR,2014,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,31.55372,25.43996,38.38043,31.6 [25.4-38.4],2022-05-26T12:04:06+02:00
cpmt,MLI,AFR,2015,DHSMICSGEOREGION,DHSMICSGEOREGION_MLIMICS201503,18.46781,15.21929,22.22791,18.5 [15.2-22.2],2022-05-26T14:33:44+02:00
cpmt,GHA,AFR,2008,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,20.34252,16.66699,24.58941,20.3 [16.7-24.6],2022-05-26T12:52:27+02:00
cpmt,SEN,AFR,2019,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201914,23.96316,19.24916,29.41113,24.0 [19.2-29.4],2022-05-26T14:46:41+02:00
cpmt,ZMB,AFR,2001,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,29.99361,27.14197,33.00912,30.0 [27.1-33.0],2022-05-26T13:07:33+02:00
cpmt,NGA,AFR,2008,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,5.95134,4.73355,7.45791,6.0 [4.7-7.5],2022-05-26T12:23:06+02:00
cpmt,BFA,AFR,2003,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,10.11503,9.04694,11.29357,10.1 [9.0-11.3],2022-05-26T11:33:15+02:00
cpmt,MRT,AFR,2011,AGEGROUP,AGEGROUP_YEARS15-19,8.74776,6.68108,11.37579,8.7 [6.7-11.4],2022-05-26T11:04:06+02:00
cpmt,SSD,AFR,2010,AGEGROUP,AGEGROUP_YEARS15-19,2.34914,1.19108,4.58093,2.3 [1.2-4.6],2022-05-26T11:06:33+02:00
cpmt,GIN,AFR,2018,DHSMICSGEOREGION,DHSMICSGEOREGION_GINDHS201806,3.14217,1.99241,4.92209,3.1 [2.0-4.9],2022-05-26T14:24:50+02:00
cpmt,ETH,AFR,2005,DHSMICSGEOREGION,DHSMICSGEOREGION_ETHDHS200511,33.95305,26.79872,41.92348,34.0 [26.8-41.9],2022-05-26T14:22:18+02:00
cpmt,GIN,AFR,2005,DHSMICSGEOREGION,DHSMICSGEOREGION_GINDHS200505,6.03017,4.34205,8.31754,6.0 [4.3-8.3],2022-05-26T14:24:37+02:00
cpmt,CMR,AFR,2004,DHSMICSGEOREGION,DHSMICSGEOREGION_CMRDHS200410,33.10794,28.44192,38.13153,33.1 [28.4-38.1],2022-05-26T14:16:01+02:00
cpmt,CAF,AFR,1994,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,34.12504,29.55661,39.00858,34.1 [29.6-39.0],2022-05-26T11:15:44+02:00
cpmt,BEN,AFR,1996,DHSMICSGEOREGION,DHSMICSGEOREGION_BENDHS199605,30.77649,27.00561,34.82272,30.8 [27.0-34.8],2022-05-26T14:12:59+02:00
cpmt,CMR,AFR,2004,DHSMICSGEOREGION,DHSMICSGEOREGION_CMRDHS200412,43.92523,40.15238,47.76964,43.9 [40.2-47.8],2022-05-26T14:16:01+02:00
cpmt,BEN,AFR,2017,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,14.10778,12.47237,15.91863,14.1 [12.5-15.9],2022-05-26T12:46:59+02:00
cpmt,ZAF,AFR,2016,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,56.9559,54.48329,59.39431,57.0 [54.5-59.4],2022-05-26T11:24:24+02:00
cpmt,BDI,AFR,2005,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,8.71965,7.67654,9.88931,8.7 [7.7-9.9],2022-05-26T11:33:18+02:00
cpmt,CIV,AFR,2011,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,21.39218,17.97014,25.26516,21.4 [18.0-25.3],2022-05-26T12:49:54+02:00
cpmt,TZA,AFR,2015,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,45.94675,41.83704,50.11234,45.9 [41.8-50.1],2022-05-26T12:36:59+02:00
cpmt,MLI,AFR,2018,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,11.44827,8.26734,15.64437,11.4 [8.3-15.6],2022-05-26T12:19:09+02:00
cpmt,LSO,AFR,2014,DHSMICSGEOREGION,DHSMICSGEOREGION_LSODHS201404,62.53394,56.94345,67.80892,62.5 [56.9-67.8],2022-05-26T14:31:55+02:00
cpmt,ZMB,AFR,2018,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,54.58664,51.7062,57.43672,54.6 [51.7-57.4],2022-05-26T13:07:43+02:00
cpmt,MWI,AFR,2006,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,39.74187,36.85035,42.70684,39.7 [36.9-42.7],2022-05-26T12:17:47+02:00
